asin,marketplace,category_path,scan_timestamp,review_title,review_rating,review_author,review_date,review_text,review_location,review_verified_purchase,review_helpful_votes,review_id
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:40,"5.0 out of 5 stars
Worth the money",5.0,Olga robleto,2025-08-25,"Long battery life, comfortable and high-quality sound. The reason I’m here leaving a review today is because I left them outside, and unfortunately, they were rained on. I let them dry, and it was as if they were never soaked in water. Best money I ever spent.",the United States,True,3,R3T0PV72I7QIXY
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:40,"5.0 out of 5 stars
Affordable great headphones",5.0,Ray Fox,2025-08-25,Yesterday I went on a 11 mile run for the first time with them.. THE BEST the sound quality is great not crunchy. It’s comfortable on the ears not too tight. Bluetooth works fine. Great for working out or traveling.,the United States,True,2,RRDP65HKH8U07
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:40,"5.0 out of 5 stars
Good sound",5.0,Woodman,2025-08-25,Granddaughter Loves Them,the United States,True,0,R5R8A3RHKWR7M
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:40,"2.0 out of 5 stars
Poor quality",2.0,Victoria J Dougherty,2025-08-25,"The ear piece came apart soon after started using. Had to tape it together. First one side, then the other.",the United States,True,0,R1NF51RJY2M32J
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:40,"4.0 out of 5 stars
I need a new cord to charge it! Nothing fits! Help!",4.0,Dash,2025-08-25,I bought this headphone a long time ago. I still use them today. My problem is I lost the orange cord and nothing fits it so I can charge it. Exactly what orange cord fits this headphone. I do not know where to purchase it. HELP!,the United States,True,0,R1H4SURRV92CSM
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:40,"5.0 out of 5 stars
Good value for money",5.0,RAN,2025-08-24,Good value for the money,the United States,True,0,R2RS9OS3KJZL1M
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"5.0 out of 5 stars
Excelentes auriculares",5.0,Muy buenas zapatillas. Llegaron a tiempo.,2025-08-24,Execrlentes. Buen sonido y buena duración de la carga. Recomiendo!,the United States,True,0,R33YA0CFZBAHKM
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"5.0 out of 5 stars
Great headphones for the price.",5.0,Chandel,2025-08-24,Sounds quality is great for the price! My headphones came already charge and is easy to paired. Plus I love the blush pink color.,the United States,True,0,R1Z9GSRGOEOXIL
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"2.0 out of 5 stars
Forget about it",2.0,Sick of bad monitors,2025-08-24,I was totally unhappy with these. The sound quality is terrible. It's just bass and no mid-range and no highs. I returned it forget about it,the United States,True,0,RB4XO40QTNV6J
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"3.0 out of 5 stars
Ear pad fell off and not easy to put back in",3.0,Dave,2025-08-24,"Sound quality is pretty good, comfortable ….Con: first time use, left pad fell off and not easily to tuck back in.",the United States,True,0,R1L24NHCVVFUN
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"5.0 out of 5 stars
Soundproof headphones",5.0,yanira echevarria,2025-08-24,The headphones are so cute and durable the music plays loud and I can't hear anything that's happening around me and it takes forever to even get to 50%,the United States,True,0,R370VYXGCNEPTY
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"5.0 out of 5 stars
Excelente sonido",5.0,Rafael perez,2025-08-24,Buena calidad,the United States,True,0,R32IRLP6XRMY8L
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"5.0 out of 5 stars
Calidad",5.0,Miguel Perez,2025-08-23,Excelente calidad de sonido y buena durabilidad de la bateria,the United States,True,0,R1VHLAOQ93W0FW
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"1.0 out of 5 stars
La peor compra que he tenido en Amazon producto dañado y devolución imposible",1.0,Diego Mauricio,2025-08-23,"La peor compra que he realizado en Amazon salió dañado el producto para hacer la devolución la empresa de envíos me dice que tengo que pagar 400 mil pesos colombianos no tiene el más mínimo sentido si el producto costo 110 mil pesos, cuando los pongo a cargar se enciende el botón rojo y en 2 minutos se apaga y no prenden ni nada de nada no los recomiendo",the United States,True,0,R1F8NOFF9HBDHM
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"3.0 out of 5 stars
Headphones",3.0,jennie forrester,2025-08-23,"These are good at what they say they are, but you're paying for the name. My Soundcores are just as good if not better.",the United States,True,0,RNE468GCJ3AQ0
B08WM3LMJF,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:58:50,"5.0 out of 5 stars
Audífonos",5.0,Alejandro cruz,2025-08-23,"Audífonos de alta calidad, audio increíble y la batería dura horas, sin duda una de las mejores compras",the United States,True,0,R2C0TJIQ5WC9IY
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"5.0 out of 5 stars
Light weight and economical.",5.0,L. Voisinet,2025-09-01,"Most comfortable headphones!  Most economical, too!",the United States,True,0,RBV6YTE88YE09
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"5.0 out of 5 stars
Bueno y barato",5.0,Marlyn,2025-08-27,Excelente,the United States,True,0,R2LO1ELW4344KJ
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"5.0 out of 5 stars
Recommended",5.0,cono frizzi,2025-08-26,Work well. Could use a volume control on lead but I got them because they are thin and are good for lying down watching TV at night.  Recommended.,the United States,True,0,RWZ8FCYA7S627
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"2.0 out of 5 stars
Very Basic",2.0,Len,2025-08-26,It is too basic. The speakers from the headphones sound muffled.,the United States,True,0,R2LW7UH7S6BP7W
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"1.0 out of 5 stars
Not comfortable. Bad quality.",1.0,Amazon Customer,2025-08-22,These headphones are cheap. Are they worth trying? In my opinion no. Not only do they have bad audio quality but they also don't make good backup headphones. They are uncomfortable to wear. Look at how they are shaped. Might make good prank gift.,the United States,True,0,R1KT003H166GLR
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"5.0 out of 5 stars
Worth it",5.0,Norman,2025-08-21,Great  material and well made,the United States,False,0,R19PU6OIDPK86W
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"5.0 out of 5 stars
Great headphones",5.0,Frank Bailey,2025-08-21,These are lightweight headphones that are comfortable to wear all day and come with excellent sound quality.,the United States,True,0,R21CJLHYKD1KRD
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"4.0 out of 5 stars
Great for the low price",4.0,TEC,2025-08-21,Great for the low price. I am concerned about the fragile wiring though. So I taped potential problem areas for stress reduction if yanked or otherwise challenged.,the United States,True,0,R2ZDCM43HURRB5
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"5.0 out of 5 stars
Would recommend",5.0,Chey,2025-08-18,"Good value, size and color as expected, good quality, good ear support, compatibility is easy, color as expected.",the United States,True,0,R2A10JKUQ01FY1
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:03,"1.0 out of 5 stars
Cheap junk",1.0,melissa oliver,2025-08-16,Dollar store quality.,the United States,True,0,RIB8WU210KS18
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"5.0 out of 5 stars
Overall good product",5.0,Elisha,2025-08-15,"Good for the price, very comfortable to wear. The quality is good. Overall sound clarity is great and the cord length is within a good range and you can’t go wrong with black.",the United States,True,0,R18DC2UJJQ0QRD
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"5.0 out of 5 stars
Perfect",5.0,Ashley diaz,2025-08-11,came in perfect condition!!! very light weight and glad i could find it here since school list needed it!,the United States,True,0,RLPZX7DU87YPV
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"1.0 out of 5 stars
DO NOT BUY KOSS",1.0,Tom Tsambourlianos,2025-08-10,"STOPPED WORKING IN 45 DAYS DO NOT BUY KOSS, GARBAGE PRODUCT, 2ND KOSS AND DOES NOT LAST AND AMAZON WILL NOT LET ME RETURN FOR EXCHANGE PAST 30 DAY WINDOW GARBAGE POLICY.",the United States,True,1,RICNEXXB96UD3
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"5.0 out of 5 stars
Great sound",5.0,Amazon Customer,2025-08-09,Great product but not loud enough for hearing imaired,the United States,True,0,R2A2POWFLSR19B
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"5.0 out of 5 stars
Headphones",5.0,Chinenye N.,2025-08-08,Perfect,the United States,True,0,RTKDKXNMLLD2P
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"4.0 out of 5 stars
Very good for the price",4.0,Reid Family,2025-08-03,"I use these as PC headphones. For podcasts and a little bit of music listening, these are plenty good enough. For the price, you can easily buy several pairs and have backups. The sound quality is okay, but there isn't much bass response which is expected at this price point. I have a large head and these fit snug, but you can bend the plastic headband a bit and that works to get comfortable. The cord length is short, but good for a phone or sitting close to a laptop. It is a bit difficult to see which headphone is Left and Right, but there is an L and R if you look really closely. Be aware, there is no mic or volume button controls.",the United States,True,2,R2RIPHRWFXFWY4
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"5.0 out of 5 stars
Good value",5.0,dale,2025-08-02,Good value work fine,the United States,True,0,R11ZB01EVCU6SO
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"1.0 out of 5 stars
poor sound quality",1.0,Sunny Reader,2025-07-31,"you get what you pay for, sound quality is not good.",the United States,True,1,R3T58WR9P7UYT6
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"4.0 out of 5 stars
inexpensive but works well",4.0,Kindle Customer,2025-07-30,good price,the United States,True,0,R2PU119YCBU5PI
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:12,"4.0 out of 5 stars
Solid headphones",4.0,MU,2025-07-27,"I got these yesterday, and overall, these hold up well. The cord length is suitable, and they feel comfortable, offering decent to solid sound quality, and is worth the money. I don't have anything else to say; it's worth it.",the United States,True,0,R304H2HXT1YG9S
B006T9ZKAQ,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:59:20,"5.0 out of 5 stars
Simple, old school headphones",5.0,D-leichtful,2025-07-24,Old school headphones for my parents while on vacation with us. It would’ve been great if they were collapsible but that was my error. Purchased an adapter so they could listen to audio books as loud as they like and while on a plane. They are great for people that can’t wear AirPods and love to “entertain” others w very loud speaker phone items unknowingly.,the United States,True,0,R2VCCLFL06LVXN
